施設ID,施設名,郵便番号,住所,方書,電話番号,FAX番号,緯度,経度,行政区コード,カテゴリリスト
624,東灘のぞみ幼稚園,658-0013,東灘区深江北町3-11-3,,078-411-0667,078-411-0667,34.725381,135.292685,東灘区,幼稚園
625,魚崎幼稚園,658-0083,東灘区魚崎中町4-10-39,,078-411-9647,078-411-9647,34.714898,135.270073,東灘区,幼稚園
626,遊喜幼稚園,658-0053,東灘区住吉宮町1-8-8,,078-851-8512,078-851-8512,34.713012,135.263577,東灘区,幼稚園
627,住吉幼稚園,658-0053,東灘区住吉宮町7-2-6,,078-851-6650,078-851-6650,34.71561,135.251191,東灘区,幼稚園
628,御影幼稚園,658-0045,東灘区御影石町3-13-1,,078-851-2030,,34.715667,135.251512,東灘区,幼稚園
629,灘すずかけ幼稚園,657-0043,灘区大石東町6-2-2,,078-861-4550,078-861-4550,34.707167,135.233745,灘区,幼稚園
630,六甲山幼稚園,657-0101,灘区六甲山町北六甲4512-42,,078-891-1043,078-891-1043,34.757349,135.232501,灘区,幼稚園
631,あづま幼稚園,651-0076,中央区吾妻通4-1-6,,078-231-0015,078-231-0015,34.698008,135.204778,中央区,幼稚園
632,神戸幼稚園,650-0012,中央区北長狭通4-9-17,,078-331-4469,078-331-4469,34.690766,135.18579,中央区,幼稚園
633,清風幼稚園,650-0004,中央区中山手通7-25-24,,078-341-1317,078-341-1317,34.688811,135.174355,中央区,幼稚園
634,港島幼稚園,650-0046,中央区港島中町3-2-10,,078-302-3300,078-302-3300,34.669216,135.214152,中央区,幼稚園
635,有野幼稚園,651-1313,北区有野中町1-7-8,,078-981-5109,078-981-5109,34.819743,135.222245,北区,幼稚園
636,からと幼稚園,651-1332,北区唐櫃台2-38-10,,078-981-5317,078-981-5317,34.790494,135.214913,北区,幼稚園
637,みどりのまち幼稚園,651-1221,北区緑町4-7-21,,078-581-1778,078-581-1778,34.75305,135.150364,北区,幼稚園
638,やまびこ幼稚園,651-1204,北区花山東町3-2,,078-583-1080,,34.765313,135.187227,北区,幼稚園
639,山田幼稚園,651-1253,北区山田町中字長尾サ18,,078-581-0321,078-581-0321,34.765909,135.13167,北区,幼稚園
640,すずかぜ幼稚園,651-1111,北区鈴蘭台北町3-26-1,,078-592-4104,078-592-4104,34.730056,135.148264,北区,幼稚園
642,道場幼稚園,651-1502,北区道場町塩田1460,,078-985-2674,,34.870468,135.232807,北区,幼稚園
643,八多幼稚園,651-1343,北区八多町附物383-1,,078-982-0547,,34.822251,135.196509,北区,幼稚園
644,大沢幼稚園,651-1524,北区大沢町中大沢976,,078-954-0332,078-954-0332,34.854763,135.165205,北区,幼稚園
645,長尾幼稚園,651-1511,北区長尾町宅原130,,078-986-4123,078-986-4123,34.872799,135.20402,北区,幼稚園
647,淡河好徳幼稚園,651-1615,北区淡河町萩原1087,,078-959-0112,078-959-0112,34.816854,135.102692,北区,幼稚園
648,西野幼稚園,653-0802,長田区重池町1-10-8,,078-691-4483,,34.675734,135.154681,長田区,幼稚園
650,名谷きぼうの丘幼稚園,654-0152,須磨区東落合2-18-1,,078-793-1866,,34.685716,135.101044,須磨区,幼稚園
651,名谷こすもす幼稚園,654-0155,須磨区西落合7-1-2,,078-792-5577,,34.681604,135.090287,須磨区,幼稚園
652,名谷あおぞら幼稚園,654-0143,須磨区菅の台4-3-1,,078-791-0133,078-791-0133,34.671036,135.083874,須磨区,幼稚園
653,青山台こばと幼稚園,655-0873,垂水区青山台4-8-30,,078-752-0700,078-752-0700,34.64252,135.071912,垂水区,幼稚園
654,多聞ひまわり幼稚園,655-0004,垂水区学が丘4-6-1,,078-783-5866,078-783-5866,34.659201,135.055952,垂水区,幼稚園
655,たるみ幼稚園,655-0016,垂水区高丸6-3-1,,078-704-5114,078-704-5114,34.638315,135.055752,垂水区,幼稚園
656,たもん幼稚園,655-0007,垂水区多聞台3-9-12,,078-781-2081,078-781-2081,34.662037,135.039939,垂水区,幼稚園
657,奥の池幼稚園,655-0049,垂水区狩口台3-1-5,,078-781-3501,,34.648777,135.02934,垂水区,幼稚園
658,小束山幼稚園,655-0002,垂水区小束山7-868-735,,078-784-2660,078-784-2660,34.666578,135.059943,垂水区,幼稚園
659,太山寺幼稚園,651-2108,西区伊川谷町前開860,,078-974-0021,,34.696326,135.054856,西区,幼稚園
660,いかわ幼稚園,651-2115,西区伊川谷町別府1342,,078-974-0022,078-974-0022,34.675715,135.01969,西区,幼稚園
661,櫨谷幼稚園,651-2234,西区櫨谷町池谷字山の谷203-2,,078-991-0331,,34.709775,135.025084,西区,幼稚園
662,木津幼稚園,651-2222,西区押部谷町木津71-5,,078-994-3811,078-994-3811,34.748277,135.071851,西区,幼稚園
663,おしんべ幼稚園,651-2202,西区押部谷町西盛字垣内174,,078-994-0279,078-994-0279,34.754503,135.036297,西区,幼稚園
664,たまつ幼稚園,651-2137,西区玉津町出合字古瀬183-5,,078-928-4724,078-928-4724,34.67437,134.983167,西区,幼稚園
665,玉津第二幼稚園,651-2125,西区玉津町新方字南方452-3,,078-912-5771,,34.661101,134.989791,西区,幼稚園
666,平野幼稚園,651-2265,西区平野町宮前字広畑275-1,,078-961-2011,078-961-2011,34.705266,134.980625,西区,幼稚園
667,神出幼稚園,651-2313,西区神出町田井字田井前425-2,,078-965-0088,,34.74732,134.986999,西区,幼稚園
668,岩岡幼稚園,651-2404,西区岩岡町古郷294,,078-967-1531,,34.717516,134.943007,西区,幼稚園
669,兵庫くすのき幼稚園,652-0816,兵庫区永沢町3-7-12,,078-575-4774,078-575-4774,34.674046,135.171075,兵庫区,幼稚園
517,本山東児童館,658-0011,東灘区森南町2-8-25,,078-431-2244,,34.729272,135.290116,東灘区,児童館・学童保育
518,本山児童館,658-0003,東灘区本山北町3-10-2,,078-453-1144,,34.728524,135.279487,東灘区,児童館・学童保育
519,八幡児童館,657-0051,灘区八幡町2-4-22,,078-821-0385,,34.718739,135.237507,灘区,児童館・学童保育
520,灘児童館,657-0864,灘区新在家南町5-13-15,,078-881-5030,,34.704982,135.233516,灘区,児童館・学童保育
521,上野児童館,657-0821,灘区赤坂通6-1-18,,078-871-3333,,34.715225,135.218336,灘区,児童館・学童保育
522,六甲道児童館,657-0038,灘区深田町4-1-39-401,,078-841-2331,,34.714803,135.239226,灘区,児童館・学童保育
523,原田児童館,657-0838,灘区王子町2-3-1,,078-801-5205,,34.711245,135.218484,灘区,児童館・学童保育
524,河原児童館,657-0055,灘区上河原通4-1-1,,078-882-3886,,34.711229,135.230797,灘区,児童館・学童保育
525,鶴甲児童館,657-0011,灘区鶴甲5-1-37,,078-811-7601,,34.736476,135.237968,灘区,児童館・学童保育
526,都児童館,657-0052,灘区神前町2-3-12,,078-861-0617,,34.716442,135.233644,灘区,児童館・学童保育
527,篠原児童館,657-0068,灘区篠原北町2-2-37,,078-801-9400,078-801-9401,34.722413,135.228469,灘区,児童館・学童保育
528,東川崎児童館,650-0044,中央区東川崎町7-4-11,,078-681-8333,,34.675265,135.179446,中央区,児童館・学童保育
529,旗塚児童館,651-0068,中央区旗塚通4-4-20,,078-221-6487,,34.704682,135.201858,中央区,児童館・学童保育
530,たちばな児童館,650-0016,中央区橘通3-4-1,総合福祉センター内,078-341-5811,,34.681589,135.174302,中央区,児童館・学童保育
531,生田川児童館,651-0081,中央区真砂通2-1-1,,078-251-6635,,34.694983,135.204532,中央区,児童館・学童保育
532,八雲児童館,651-0078,中央区八雲通1-1-7,,078-251-1653,,34.700965,135.207049,中央区,児童館・学童保育
533,清風児童館,650-0017,中央区楠町8-10-3,,078-371-2818,,34.686491,135.174374,中央区,児童館・学童保育
534,籠池児童館,651-0053,中央区籠池通2-1-19,,078-222-5267,,34.711422,135.210175,中央区,児童館・学童保育
535,二宮児童館,651-0093,中央区二宮町1-3-2,,078-242-6411,,34.699832,135.198998,中央区,児童館・学童保育
536,港島児童館,650-0046,中央区港島中町2-3-3,,078-303-3266,,34.670476,135.214941,中央区,児童館・学童保育
537,神戸諏訪山児童館,650-0012,中央区北長狭通4-9-5,,078-332-5987,,34.690892,135.185767,中央区,児童館・学童保育
538,松原児童館,652-0881,兵庫区松原通4-2-27,,078-651-5522,,34.66448,135.166153,兵庫区,児童館・学童保育
539,湊川児童館,652-0042,兵庫区東山町4-20-1,,078-521-9115,,34.68185,135.162197,兵庫区,児童館・学童保育
540,雪御所児童館,652-0031,兵庫区雪御所町1-8,,078-521-7602,,34.689438,135.1657,兵庫区,児童館・学童保育
541,夢野児童館,652-0041,兵庫区湊川町7-6-5,,078-531-2198,,34.683111,135.1585,兵庫区,児童館・学童保育
542,中道児童館,652-0801,兵庫区中道通4-2-9,,078-577-4599,,34.674886,135.164113,兵庫区,児童館・学童保育
543,御崎児童館,652-0855,兵庫区御崎町1-3-2,,078-651-5903,,34.657681,135.167605,兵庫区,児童館・学童保育
545,兵庫児童館,652-0898,兵庫区駅前通4-3-6,,078-576-4072,,34.667419,135.159057,兵庫区,児童館・学童保育
546,桜の宮児童館,651-1142,北区甲栄台2-4-1,,078-593-2289,,34.740454,135.1495,北区,児童館・学童保育
547,すずらんだい児童館,651-1114,北区鈴蘭台西町1-22-1,,078-592-0353,,34.727507,135.144168,北区,児童館・学童保育
548,ひよどり台児童館,651-1123,北区ひよどり台2-1-1,,078-741-9880,,34.698642,135.12093,北区,児童館・学童保育
549,有野台児童館,651-1321,北区有野台6-22-1,,078-982-3728,,34.81182,135.2331,北区,児童館・学童保育
550,大池児童館,651-1333,北区東大池2-3-13,,078-982-3729,078-581-1103,34.780345,135.199642,北区,児童館・学童保育
551,箕谷児童館,651-1233,北区日の峰1-19,,078-581-1919,078-581-1103,34.759591,135.147706,北区,児童館・学童保育
552,南五葉児童館,651-1132,北区南五葉3-5-21,,078-593-3751,,34.719704,135.13366,北区,児童館・学童保育
553,からと児童館,651-1332,北区唐櫃台2-38-1,,078-981-5402,,34.789794,135.215224,北区,児童館・学童保育
554,広陵児童館,651-1212,北区筑紫が丘2-22-11,,078-583-0252,,34.747665,135.167318,北区,児童館・学童保育
555,道場児童館,651-1505,北区道場町日下部663-3,,078-951-4020,,34.863162,135.228261,北区,児童館・学童保育
556,小部児童館,651-1111,北区鈴蘭台北町7-11-40,,078-594-8645,,34.728378,135.157502,北区,児童館・学童保育
557,藤原台児童館,651-1302,北区藤原台中町7-14-15,,078-982-4594,,34.813958,135.215429,北区,児童館・学童保育
558,大沢児童館,651-1524,北区大沢町中大沢984,,078-954-0307,,34.855034,135.165462,北区,児童館・学童保育
559,八多児童館,651-1343,北区八多町附物字下殿関393-1,,078-982-3569,,34.82165,135.197184,北区,児童館・学童保育
560,淡河児童館,651-1615,淡河町萩原323,,078-959-0073,,34.812762,135.104373,北区,児童館・学童保育
561,長尾児童館,651-1511,北区長尾町宅原130,,078-986-1639,,34.87251,135.203287,北区,児童館・学童保育
562,泉台児童館,651-1141,北区泉台3-39-3,,078-592-3768,,34.738771,135.139512,北区,児童館・学童保育
563,北五葉児童館,651-1131,北区北五葉1-7-24,,078-595-1119,,34.727617,135.134552,北区,児童館・学童保育
564,西山児童館,651-1306,北区菖蒲が丘1-14-3,,078-951-7221,,34.839008,135.217576,北区,児童館・学童保育
565,鹿の子台児童館,651-1513,北区鹿の子台北町6-34-3,,078-220-4565,,34.861979,135.218046,北区,児童館・学童保育
566,好徳児童館,651-1623,北区淡河町野瀬字新田468-2,,078-958-0125,,34.822118,135.15118,北区,児童館・学童保育
567,有野児童館,651-1313,北区有野中町2-20-19,,078-987-2010,,34.826466,135.224484,北区,児童館・学童保育
568,桂木児童館,651-1223,北区桂木1-2-4,,078-583-8850,078-583-8850,34.748539,135.145804,北区,児童館・学童保育
569,真野児童館,653-0022,長田区東尻池町6-3-19,,078-681-6391,,34.65661,135.156812,長田区,児童館・学童保育
570,志里池児童館,653-0032,長田区苅藻通1-4-7,,078-671-3791,,34.659582,135.152215,長田区,児童館・学童保育
571,駒栄児童館,653-0034,長田区駒栄町3-1-17,,078-641-7550,,34.652597,135.151029,長田区,児童館・学童保育
572,長田児童館,653-0004,長田区四番町4-54,,078-576-9732,,34.670032,135.154187,長田区,児童館・学童保育
573,長楽児童館,653-0052,長田区海運町7-1-23,,078-734-1810,,34.648575,135.142038,長田区,児童館・学童保育
574,片山児童館,653-0805,長田区片山町3-2-11,,078-631-8366,,34.674981,135.14927,長田区,児童館・学童保育
575,池田児童館,653-0814,長田区池田広町41-10,,078-691-7019,,34.670101,135.144763,長田区,児童館・学童保育
576,五位の池児童館,653-0855,長田区長尾町1-4-30,,078-642-2171,,34.666448,135.136261,長田区,児童館・学童保育
577,大日丘児童館,653-0872,長田区大日丘町3-8-10,,078-631-3715,,34.688968,135.135869,長田区,児童館・学童保育
578,細田児童館,653-0835,長田区細田町7-1-30,,078-612-3797,078-612-3797,34.659819,135.144641,長田区,児童館・学童保育
579,板宿児童館,654-0009,須磨区板宿町1-4-9,,078-731-2230,,34.662432,135.130631,須磨区,児童館・学童保育
580,たかとり児童館,654-0037,須磨区行平町2-2-17,,078-735-6230,,34.64952,135.133308,須磨区,児童館・学童保育
581,北須磨児童館,654-0142,須磨区友が丘7-275-1,,078-791-6259,078-791-6259,34.669546,135.096926,須磨区,児童館・学童保育
582,大黒児童館,654-0022,須磨区大黒町2-2-12,,078-733-3451,,34.65988,135.134933,須磨区,児童館・学童保育
583,菅の台児童館,654-0143,須磨区菅の台4-5,,078-791-4612,,34.672828,135.085291,須磨区,児童館・学童保育
584,白川台児童館,654-0103,須磨区白川台7-3-8,,078-791-4613,,34.695654,135.101742,須磨区,児童館・学童保育
585,妙法寺児童館,654-0121,須磨区妙法寺字毘沙門山1,,078-743-4409,,34.674593,135.115005,須磨区,児童館・学童保育
586,神の谷児童館,654-0162,須磨区神の谷5-2-1,,078-794-0520,,34.689295,135.085262,須磨区,児童館・学童保育
587,高倉台児童館,654-0081,須磨区高倉台1-2-1,,078-733-6844,,34.655441,135.109105,須磨区,児童館・学童保育
588,落合児童館,654-0154,須磨区中落合1-1-25,,078-791-7644,,34.677838,135.097836,須磨区,児童館・学童保育
589,横尾児童館,654-0131,須磨区横尾1-11-2,,078-742-0990,,34.673906,135.110952,須磨区,児童館・学童保育
590,東須磨児童館,654-0014,須磨区若木町3-5-9,,078-733-6280,,34.656005,135.124529,須磨区,児童館・学童保育
591,若草児童館,654-0112,須磨区若草町3-14-9,,078-741-0688,,34.690146,135.112065,須磨区,児童館・学童保育
592,多聞台児童館,655-0007,多聞台3丁目9-13,,078-781-2285,,34.662281,135.040111,垂水区,児童館・学童保育
593,愛垂児童館,655-0025,垂水区瑞が丘6-17,,078-707-4527,,34.634138,135.056641,垂水区,児童館・学童保育
594,平磯児童館,655-0892,垂水区平磯1-2-5,,078-752-4181,,34.628091,135.058991,垂水区,児童館・学童保育
595,乙木児童館,655-0874,垂水区美山台2-1-2,,078-753-1127,,34.639676,135.070287,垂水区,児童館・学童保育
596,本多聞児童館,655-0006,垂水区本多聞4-1-2,,078-784-0212,,34.657579,135.05083,垂水区,児童館・学童保育
597,東垂水児童館,655-0886,垂水区東垂水1-1-1,,078-753-3202,,34.636823,135.068429,垂水区,児童館・学童保育
598,塩屋児童館,655-0872,垂水区塩屋町4-3-9,,078-753-4750,,34.634499,135.081828,垂水区,児童館・学童保育
599,千鳥が丘児童館,655-0011,垂水区千鳥が丘3-20-14,,078-705-2430,,34.645566,135.057874,垂水区,児童館・学童保育
600,神陵台児童館,655-0043,南多聞台1丁目9,,078-781-8737,,34.657026,135.033066,垂水区,児童館・学童保育
601,星陵台児童館,655-0038,垂水区星陵台1-1-3,,078-784-3255,,34.638748,135.046214,垂水区,児童館・学童保育
602,舞子児童館,655-0048,垂水区西舞子7-30-3,,078-782-1338,,34.646013,135.02777,垂水区,児童館・学童保育
603,桃山台児童館,655-0854,垂水区桃山台3-25,,078-753-6277,,34.656378,135.081153,垂水区,児童館・学童保育
604,小束山児童館,655-0002,垂水区小束山5-868-614,,078-795-4789,,34.665751,135.062098,垂水区,児童館・学童保育
